time,attempt,steps,value,string
244.99879217147827,62,209,1721.0,1111110010100100000010110111100100111100011000111100010111100010010010101000010101100100001111111110
238.4954671859741,63,212,1593.0,110011111100110110110001001000001011101110110111001111001110110011000011100001000001101111001111111
334.4005386829376,64,286,1705.0,1011010011010000111111111111110011100110010111101000110110110001001010100101011010001110101111111111
523.8000364303589,65,437,1801.0,1111010111110111110100111011011010111000100111011011111001111000000101101100011111101111111111111111
393.6507041454315,66,345,1845.0,1110101101101010010111110110011100111110100010010011011001101000001001011110111011100010111111111111
192.4389796257019,67,167,1625.0,1100101001101010011100101010111010011010111000000011111000010010111000001000000001011001001110111111
185.5983235836029,68,161,1767.0,1011000100011100111001111111011011000100011010111101111000111001010011010000001111101000100010011111
217.14542746543884,69,199,1694.0,111000111100011100110011000001110001111101111011010001000110111011111111001110101010110101010111111
204.60480880737305,70,174,1677.0,1111001111100010000000101100000001111011111011111101110001100010011010001100100110000101101100101001
335.9002721309662,71,300,1752.0,1111010111001100010000100101110010010101101100001000010010011001100000000010011100101001111011111111
357.91162610054016,72,307,1752.0,1111101100110111001011110110100000010001010011010111001111000101001111010100010101111100111111111110
485.1709620952606,73,411,1956.0,1101110100011010111010111011110011100010011010100100101000011100000111111101000001111111111111111111
475.3807549476624,74,402,2093.0,1101100001110001010111110100111000101011100110010111010111111101010111011010000010011111111111111111
283.6294746398926,75,258,1801.0,1110010110000101011101111111110000010000011100111100000111111011111101101011111000001101011111111001
292.57500743865967,76,255,1682.0,1101100010011110010001111001010011001010000001011101111010110110010010000010001101100010111011111101
352.5280067920685,77,304,1723.0,1010100010100010010101100101111100001111101100001111101101010000000010000001010000110011111111111111
392.41630125045776,78,327,1775.0,1101000000011011110000000010000100010000001111000100101101111001100000000110101101111111111111111111
326.71396493911743,79,289,1876.0,1110110000010111110010100111101111111111101001011011101011011110111100011011001010110110101111111111
428.5189881324768,80,363,1744.0,1101000111100010000111101001101100011100000100000010101101010111100011101100111101001110111111111111
437.06704926490784,81,378,1845.0,1110111101101101111101101110000001010011101010100000110000100110101101011000001111001111111111111111
173.12776350975037,82,152,1702.0,1000010110010000000010001101010110001111111111110000101100001010100010010101110110100110110011101111
319.9683156013489,83,276,1723.0,1010010000001010000011100011111110110110110011110011011101001010111000110111100100011011011111111111
212.7183372974396,84,193,1720.0,1000001100111001010100011100000000111000000110101111110011111100010000110010010000101001001100011011
315.06099367141724,85,267,1777.0,1001000011101101111111011011011100110101010000101100111010101000100001010100110100101111100111111111
141.59939050674438,86,132,1580.0,110000111101010011101101101111010010101001110111111000100001000000110001101011010101100101100101100
171.82644200325012,87,146,1769.0,111000110101011110010111000000101101101110110101000100001101001111000101000110011010110110101101011
236.9149539470673,88,205,1708.0,1110101101110010110001101100010100010000001111001101111100000110011000010101010111000111000110101101
375.0670299530029,89,315,1845.0,1111010001111000001001010010010011000000010011110111001100111100010110010011110010101100011111111111
456.69457387924194,90,365,1775.0,1101000001011111011011010011111001000011111110001011100000110011000110000000100001000001111111111111
155.8433759212494,91,126,1682.0,10001111000111101111111010000111010001011001110001111110011001101011111101100010001011000101100111
149.7123317718506,92,137,1651.0,1110100011101010000001011111100111000010011011000011000101000110010011100111000101110010011111010010
205.2843916416168,93,184,1684.0,1001011011110100011000110011010001001110110101000100010011100001101010001010101101011110111100001001
166.7955870628357,94,134,1565.0,1000111111101111001010010000100010100100110111101000010110001111101100011001000111110000101101010010
149.11004090309143,95,130,1706.0,11110010111101001010110011110110111101111101100001101100001100101100110101011111110110011100011110
379.763662815094,96,306,1858.0,1110111101011011000100110110011011000000001011000011000000001001110001001100101000100100100111111111
223.52051973342896,97,191,1745.0,100011101001011111110111110010010111011011001101111011011100001100101010100110100100100111010100101
648.9465045928955,98,537,1920.0,1110101110000111001110101010000111110111111001110111101010100110110110100111111111111111111111111111
191.37872076034543,99,154,1651.0,1101000010001000000011100101011101001100010011100011000110111101101111001100010000111001010000110110
436.9010546207428,100,378,1847.0,1010001101111011100001111111011110000100111011101101101111110000101010101100011001111111111111111111
350.0568497180939,101,259,1788.0,1101110000010100110100010010101100001101101010000000000101101110010110101110011100100010111111111011
497.02019143104553,102,424,1951.0,1111100110001110101010010000000010110111100010011010001101001101011100001011101010101111111111111111
238.26391339302063,103,212,1739.0,1111111010011000111001110100111110111101000001001010100001011111010101101011110101000100110010011011
211.2649793624878,104,177,1682.0,1101100010110101101111001111010110001001110110101111011110111011100011110101100011110110110100111111
189.0039381980896,105,165,1664.0,1110101110110011100000101100010011100100010110001010100111111010110111011010111101001100110001100111
134.67082142829895,106,123,1907.0,1110010101111001001000000100001110010001111010100111110001101001110101011011010101100111001010011011
152.61648988723755,107,133,1578.0,1001001011010010111110111100110101000110010110111110101011100011001100101001000111101011011000110010
333.48799777030945,108,236,1793.0,1100111000111100100110100101010100010100011110000001001110010010001000100011101010000111110010001001
