weights,accuracy,time
"[0.978783545800787, 1.3232162386472186, 2.153302206744124, 0.5670317710019797, 1.5621512377178255, 2.007692885337173, 1.7273133566945302, 0.6397128257662489, 0.7107920286291654, 1.5315789852644508, 0.4758194571815073, 0.8953382542587177, 0.6726808822379542, 0.5559346134197969, 1.150697960379001, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.4349644100000012, 0.8558910449100006, 1.1506979603790009, 0.38354628411000014, 1.0356281643411007, 1.0673289000000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.0566556110000007, 1.1859210000000004, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.56,1.5144429206848145
"[0.8809051912207083, 1.4555378625119406, 2.153302206744124, 0.5670317710019797, 1.5621512377178255, 2.007692885337173, 1.7273133566945302, 0.6397128257662489, 0.7107920286291654, 1.5315789852644508, 0.4758194571815073, 0.8953382542587177, 0.6726808822379542, 0.5559346134197969, 1.150697960379001, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.4349644100000012, 0.8558910449100006, 1.1506979603790009, 0.38354628411000014, 1.0356281643411007, 1.0673289000000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.0566556110000007, 1.1859210000000004, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.48,1.528947353363037
"[0.9689957103427792, 1.4555378625119406, 2.153302206744124, 0.5670317710019797, 1.5621512377178255, 2.007692885337173, 1.7273133566945302, 0.6397128257662489, 0.7107920286291654, 1.5315789852644508, 0.4758194571815073, 0.8953382542587177, 0.6726808822379542, 0.5559346134197969, 1.150697960379001, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.4349644100000012, 0.8558910449100006, 1.1506979603790009, 0.38354628411000014, 1.0356281643411007, 1.0673289000000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.0566556110000007, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.47,1.9413938522338867
"[0.8720961393085013, 1.4555378625119406, 2.153302206744124, 0.5670317710019797, 1.405936113946043, 2.007692885337173, 1.7273133566945302, 0.575741543189624, 0.7107920286291654, 1.5315789852644508, 0.4758194571815073, 0.8953382542587177, 0.6726808822379542, 0.5003411520778173, 1.150697960379001, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 1.1506979603790009, 0.38354628411000014, 1.0356281643411007, 1.0673289000000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.0566556110000007, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.52,1.8290057182312007
"[0.9593057532393515, 1.4555378625119406, 2.153302206744124, 0.5670317710019797, 1.405936113946043, 2.007692885337173, 1.7273133566945302, 0.575741543189624, 0.7818712314920819, 1.5315789852644508, 0.4758194571815073, 0.8953382542587177, 0.6726808822379542, 0.5003411520778173, 1.150697960379001, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 1.1506979603790009, 0.38354628411000014, 1.0356281643411007, 1.0673289000000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.0566556110000007, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.42,1.628857135772705
"[0.9593057532393515, 1.4555378625119406, 2.153302206744124, 0.5670317710019797, 1.405936113946043, 2.007692885337173, 1.5545820210250771, 0.575741543189624, 0.7818712314920819, 1.5315789852644508, 0.4758194571815073, 0.8953382542587177, 0.6726808822379542, 0.5003411520778173, 1.2657677564169012, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 1.1506979603790009, 0.38354628411000014, 1.0356281643411007, 1.0673289000000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.0566556110000007, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.45,1.5700056552886963
"[0.9593057532393515, 1.4555378625119406, 2.153302206744124, 0.5103285939017818, 1.405936113946043, 2.007692885337173, 1.5545820210250771, 0.575741543189624, 0.8600583546412902, 1.5315789852644508, 0.4758194571815073, 0.8953382542587177, 0.6726808822379542, 0.5003411520778173, 1.2657677564169012, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 1.0356281643411007, 0.38354628411000014, 1.0356281643411007, 1.0673289000000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.0566556110000007, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.49,1.684927463531494
"[0.8633751779154164, 1.4555378625119406, 2.153302206744124, 0.5103285939017818, 1.405936113946043, 2.2084621738708905, 1.5545820210250771, 0.575741543189624, 0.8600583546412902, 1.5315789852644508, 0.4758194571815073, 0.805804428832846, 0.6726808822379542, 0.5003411520778173, 1.2657677564169012, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 1.0356281643411007, 0.38354628411000014, 1.0356281643411007, 1.0673289000000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.0566556110000007, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.46,2.3489110469818115
"[0.8633751779154164, 1.4555378625119406, 2.153302206744124, 0.5103285939017818, 1.405936113946043, 1.9876159564838014, 1.3991238189225694, 0.575741543189624, 0.8600583546412902, 1.5315789852644508, 0.4758194571815073, 0.805804428832846, 0.6726808822379542, 0.5003411520778173, 1.2657677564169012, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 1.0356281643411007, 0.38354628411000014, 1.0356281643411007, 1.0673289000000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.0566556110000007, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.46,2.4937520027160645
"[0.7770376601238748, 1.4555378625119406, 2.153302206744124, 0.5103285939017818, 1.405936113946043, 1.9876159564838014, 1.3991238189225694, 0.5181673888706616, 0.7740525191771612, 1.5315789852644508, 0.4758194571815073, 0.805804428832846, 0.6726808822379542, 0.5003411520778173, 1.2657677564169012, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 1.0673289000000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.0566556110000007, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.45,1.6464009284973145
"[0.6993338941114873, 1.4555378625119406, 2.153302206744124, 0.5103285939017818, 1.405936113946043, 1.9876159564838014, 1.3991238189225694, 0.5181673888706616, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.805804428832846, 0.6726808822379542, 0.5003411520778173, 1.2657677564169012, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 1.0673289000000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.51,1.6846730709075928
"[0.6294005047003386, 1.4555378625119406, 2.368632427418537, 0.5103285939017818, 1.405936113946043, 1.9876159564838014, 1.3991238189225694, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.805804428832846, 0.6726808822379542, 0.5003411520778173, 1.2657677564169012, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.5,1.5807983875274658
"[0.6294005047003386, 1.4555378625119406, 2.131769184676683, 0.5103285939017818, 1.405936113946043, 1.7888543608354213, 1.2592114370303125, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.805804428832846, 0.6726808822379542, 0.5003411520778173, 1.2657677564169012, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.46,1.5663566589355469
"[0.6294005047003386, 1.4555378625119406, 2.131769184676683, 0.56136145329196, 1.405936113946043, 1.7888543608354213, 1.2592114370303125, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.805804428832846, 0.6726808822379542, 0.5003411520778173, 1.2657677564169012, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.41,1.7135169506072998
"[0.5664604542303048, 1.3099840762607466, 2.131769184676683, 0.56136145329196, 1.405936113946043, 1.7888543608354213, 1.2592114370303125, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.805804428832846, 0.6726808822379542, 0.5003411520778173, 1.2657677564169012, 0.7780827681000003, 0.8558910449100007, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.54,1.825252771377564
"[0.5098144088072744, 1.178985668634672, 2.3449461031443515, 0.56136145329196, 1.405936113946043, 1.7888543608354213, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.805804428832846, 0.6726808822379542, 0.5003411520778173, 1.2657677564169012, 0.7780827681000003, 0.7703019404190006, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7073479710000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.5,1.777709722518921
"[0.45883296792654693, 1.178985668634672, 2.1104514928299163, 0.56136145329196, 1.405936113946043, 1.7888543608354213, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.805804428832846, 0.6726808822379542, 0.5003411520778173, 1.2657677564169012, 0.7780827681000003, 0.7703019404190006, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7780827681000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.41,1.6400253772735596
"[0.41294967113389225, 1.178985668634672, 2.1104514928299163, 0.56136145329196, 1.405936113946043, 1.7888543608354213, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.805804428832846, 0.6054127940141588, 0.5003411520778173, 1.2657677564169012, 0.8558910449100005, 0.7703019404190006, 1.0460890548900006, 0.5904900000000002, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7780827681000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.52,1.8012142181396484
"[0.4542446382472815, 1.178985668634672, 1.8994063435469246, 0.56136145329196, 1.405936113946043, 1.7888543608354213, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.805804428832846, 0.544871514612743, 0.5003411520778173, 1.2657677564169012, 0.8558910449100005, 0.7703019404190006, 1.0460890548900006, 0.5314410000000002, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7780827681000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.5,2.042587757110596
"[0.40882017442255336, 1.2968842354981394, 1.8994063435469246, 0.56136145329196, 1.5465297253406474, 1.7888543608354213, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.8863848717161307, 0.544871514612743, 0.45030703687003554, 1.2657677564169012, 0.8558910449100005, 0.7703019404190006, 1.0460890548900006, 0.5314410000000002, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7780827681000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.53,1.7339763641357422
"[0.44970219186480875, 1.2968842354981394, 1.8994063435469246, 0.56136145329196, 1.5465297253406474, 1.7888543608354213, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.7977463845445176, 0.544871514612743, 0.45030703687003554, 1.2657677564169012, 0.8558910449100005, 0.7703019404190006, 1.0460890548900006, 0.47829690000000014, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7780827681000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.5,1.8638062477111816
"[0.44970219186480875, 1.2968842354981394, 1.8994063435469246, 0.56136145329196, 1.5465297253406474, 1.7888543608354213, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.7179717460900659, 0.544871514612743, 0.45030703687003554, 1.2657677564169012, 0.8558910449100005, 0.7703019404190006, 1.0460890548900006, 0.47829690000000014, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7780827681000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.5,2.179729461669922
"[0.4946724110512897, 1.1671958119483254, 1.7094657091922323, 0.56136145329196, 1.7011826978747122, 1.7888543608354213, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.7179717460900659, 0.544871514612743, 0.45030703687003554, 1.2657677564169012, 0.8558910449100005, 0.7703019404190006, 1.0460890548900006, 0.47829690000000014, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7780827681000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.594404900000001, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.57,1.603579044342041
"[0.4946724110512897, 1.1671958119483254, 1.538519138273009, 0.56136145329196, 1.7011826978747122, 1.7888543608354213, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.7179717460900659, 0.544871514612743, 0.45030703687003554, 1.2657677564169012, 0.7703019404190005, 0.7703019404190006, 1.0460890548900006, 0.47829690000000014, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7780827681000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.4349644100000007, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 1.0566556110000005]",0.44,1.6498675346374512
"[0.4452051699461607, 1.1671958119483254, 1.538519138273009, 0.617497598621156, 1.7011826978747122, 1.7888543608354213, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.7179717460900659, 0.544871514612743, 0.45030703687003554, 1.2657677564169012, 0.7703019404190005, 0.8473321344609007, 1.0460890548900006, 0.47829690000000014, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7780827681000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.4349644100000007, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 0.9509900499000005]",0.63,1.429105281829834
"[0.40068465295154465, 1.050476230753493, 1.538519138273009, 0.617497598621156, 1.7011826978747122, 1.7888543608354213, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5234014028996581, 0.7179717460900659, 0.544871514612743, 0.45030703687003554, 1.2657677564169012, 0.7703019404190005, 0.8473321344609007, 1.0460890548900006, 0.47829690000000014, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.7780827681000004, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.4349644100000007, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 0.9509900499000005]",0.48,1.6126658916473389
"[0.40068465295154465, 1.1555238538288424, 1.538519138273009, 0.617497598621156, 1.7011826978747122, 1.7888543608354213, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5757415431896239, 0.7179717460900659, 0.544871514612743, 0.45030703687003554, 1.2657677564169012, 0.7703019404190005, 0.8473321344609007, 1.0460890548900006, 0.47829690000000014, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.8558910449100006, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.4349644100000007, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 0.9509900499000005]",0.49,1.5510671138763428
"[0.40068465295154465, 1.2710762392117267, 1.538519138273009, 0.617497598621156, 1.7011826978747122, 1.9677397969189636, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.5315789852644508, 0.5757415431896239, 0.7179717460900659, 0.544871514612743, 0.45030703687003554, 1.2657677564169012, 0.7703019404190005, 0.8473321344609007, 1.0460890548900006, 0.47829690000000014, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.8558910449100006, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.4349644100000007, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 0.9509900499000005]",0.43,1.9146132469177248
"[0.40068465295154465, 1.3981838631328996, 1.538519138273009, 0.617497598621156, 1.7011826978747122, 1.9677397969189636, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.684736883790896, 0.5757415431896239, 0.7179717460900659, 0.544871514612743, 0.45030703687003554, 1.2657677564169012, 0.7703019404190005, 0.8473321344609007, 1.0460890548900006, 0.47829690000000014, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.8558910449100006, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.4349644100000007, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 0.9509900499000005]",0.52,1.6976714134216309
"[0.40068465295154465, 1.3981838631328996, 1.538519138273009, 0.617497598621156, 1.7011826978747122, 1.9677397969189636, 1.3851325807333439, 0.5699841277577278, 0.7740525191771612, 1.684736883790896, 0.5757415431896239, 0.7179717460900659, 0.544871514612743, 0.45030703687003554, 1.2657677564169012, 0.7703019404190005, 0.8473321344609007, 1.0460890548900006, 0.47829690000000014, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.8558910449100006, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.4349644100000007, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 0.9509900499000005]",0.52,1.670628786087036
"[0.3606161876563902, 1.2583654768196095, 1.538519138273009, 0.617497598621156, 1.7011826978747122, 1.9677397969189636, 1.2466193226600095, 0.5699841277577278, 0.6966472672594451, 1.684736883790896, 0.5181673888706615, 0.7179717460900659, 0.544871514612743, 0.45030703687003554, 1.2657677564169012, 0.7703019404190005, 0.8473321344609007, 1.0460890548900006, 0.43046721000000016, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.8558910449100006, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.4349644100000007, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 0.9509900499000005]",0.42,1.6300666332244873
"[0.3606161876563902, 1.2583654768196095, 1.538519138273009, 0.617497598621156, 1.7011826978747122, 1.9677397969189636, 1.2466193226600095, 0.5699841277577278, 0.6966472672594451, 1.684736883790896, 0.5181673888706615, 0.7179717460900659, 0.544871514612743, 0.45030703687003554, 1.2657677564169012, 0.8473321344609006, 0.8473321344609007, 1.1506979603790009, 0.43046721000000016, 1.291467969000001, 0.8558910449100006, 0.9320653479069907, 0.38354628411000014, 1.0356281643411007, 0.9605960100000004, 0.8558910449100005, 1.015019163870713, 1.1740617900000005, 1.6105100000000008, 0.8558910449100006, 1.1506979603790009, 2.334368214090002, 1.1623211721000009, 1.3045131000000005, 0.8820900000000002, 1.4349644100000007, 0.7780827681000004, 1.1979000000000004, 1.3176900000000005, 1.0781100000000003, 1.6105100000000008, 0.9509900499000005]",0.47,1.9292004108428955
