weights,accuracy,time
"[0.2846121213809008, 0.1760428241307789, 1.1325289291376495, 1.6667689976800297, 1.0143372562891237, 2.321496642112907, 1.1855225718627478, 1.3172473020697204, 0.40317711627163333, 0.7142528552792917, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.3777440264867122, 0.5340285714719498, 1.6929398208963096, 1.061800437828753, 0.9848720796845893, 1.5861463330528283, 1.6847368837908958, 0.5559346134197968, 1.501100563457688, 0.6863390289133294, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.1391909807752114, 0.6239445717393903, 0.9702990000000004, 0.46409100377310025, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.1859210000000007, 0.6239445717393904, 0.9801000000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9088,30.576676845550537
"[0.2846121213809008, 0.15843854171770103, 1.1325289291376495, 1.6667689976800297, 1.0143372562891237, 2.321496642112907, 1.1855225718627478, 1.3172473020697204, 0.40317711627163333, 0.7142528552792917, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.5340285714719498, 1.6929398208963096, 1.061800437828753, 0.9848720796845893, 1.5861463330528283, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.6863390289133294, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.1391909807752114, 0.6239445717393903, 0.9702990000000004, 0.46409100377310025, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.1859210000000007, 0.6239445717393904, 0.9801000000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9064,28.11860656738281
"[0.25615090924281075, 0.14259468754593094, 1.1325289291376495, 1.6667689976800297, 1.1157709819180361, 2.321496642112907, 1.1855225718627478, 1.3172473020697204, 0.36285940464447003, 0.7142528552792917, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.5340285714719498, 1.6929398208963096, 1.061800437828753, 0.9848720796845893, 1.5861463330528283, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.6863390289133294, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.1391909807752114, 0.6239445717393903, 0.9702990000000004, 0.46409100377310025, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.1859210000000007, 0.6239445717393904, 0.9801000000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.912,26.79539179801941
"[0.25615090924281075, 0.14259468754593094, 1.1325289291376495, 1.6667689976800297, 1.1157709819180361, 2.321496642112907, 1.1855225718627478, 1.3172473020697204, 0.36285940464447003, 0.7142528552792917, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.5340285714719498, 1.6929398208963096, 1.061800437828753, 0.9848720796845893, 1.5861463330528283, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.6863390289133294, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.1391909807752114, 0.5615501145654513, 0.9702990000000004, 0.46409100377310025, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.3045131000000008, 0.6239445717393904, 0.9801000000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9068,26.11011648178101
"[0.23053581831852968, 0.14259468754593094, 1.0192760362238846, 1.5000920979120267, 1.1157709819180361, 2.321496642112907, 1.1855225718627478, 1.3172473020697204, 0.36285940464447003, 0.7142528552792917, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.48062571432475487, 1.6929398208963096, 1.1679804816116286, 0.9848720796845893, 1.5861463330528283, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.6863390289133294, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.1391909807752114, 0.5615501145654513, 0.9702990000000004, 0.46409100377310025, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.3045131000000008, 0.6239445717393904, 0.9801000000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9072,27.013710975646973
"[0.23053581831852968, 0.14259468754593094, 1.0192760362238846, 1.5000920979120267, 1.1157709819180361, 2.321496642112907, 1.1855225718627478, 1.3172473020697204, 0.36285940464447003, 0.7142528552792917, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.48062571432475487, 1.6929398208963096, 1.1679804816116286, 0.9848720796845893, 1.5861463330528283, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.6863390289133294, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.1391909807752114, 0.5615501145654513, 0.9702990000000004, 0.46409100377310025, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.3045131000000008, 0.6239445717393904, 0.9801000000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9064,36.375834465026855
"[0.25358940015038267, 0.14259468754593094, 0.9173484326014962, 1.5000920979120267, 1.2273480801098398, 2.321496642112907, 1.066970314676473, 1.3172473020697204, 0.36285940464447003, 0.7142528552792917, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.48062571432475487, 1.5236458388066787, 1.1679804816116286, 0.9848720796845893, 1.5861463330528283, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.6863390289133294, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.0252718826976903, 0.5615501145654513, 0.9702990000000004, 0.46409100377310025, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.3045131000000008, 0.6239445717393904, 0.9801000000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9076,34.78126668930054
"[0.2282304601353444, 0.15685415630052404, 0.9173484326014962, 1.5000920979120267, 1.2273480801098398, 2.321496642112907, 1.066970314676473, 1.3172473020697204, 0.36285940464447003, 0.7142528552792917, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.48062571432475487, 1.5236458388066787, 1.1679804816116286, 1.0833592876530485, 1.5861463330528283, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.6863390289133294, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.0252718826976903, 0.5615501145654513, 0.9702990000000004, 0.46409100377310025, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.3045131000000008, 0.6239445717393904, 0.9801000000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9068,31.39400744438172
"[0.25105350614887884, 0.14116874067047164, 0.9173484326014962, 1.350082888120824, 1.1046132720988557, 2.321496642112907, 1.066970314676473, 1.3172473020697204, 0.36285940464447003, 0.7142528552792917, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.48062571432475487, 1.5236458388066787, 1.1679804816116286, 1.0833592876530485, 1.7447609663581112, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.6863390289133294, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.0252718826976903, 0.5615501145654513, 0.9702990000000004, 0.46409100377310025, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.3045131000000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9132,28.78538155555725
"[0.2761588567637667, 0.14116874067047164, 0.9173484326014962, 1.350082888120824, 0.9941519448889702, 2.321496642112907, 1.066970314676473, 1.3172473020697204, 0.36285940464447003, 0.7142528552792917, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.48062571432475487, 1.5236458388066787, 1.1679804816116286, 1.0833592876530485, 1.7447609663581112, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.6863390289133294, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.0252718826976903, 0.5615501145654513, 0.9702990000000004, 0.46409100377310025, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.3045131000000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9072,27.06153249740601
"[0.3037747424401434, 0.14116874067047164, 0.9173484326014962, 1.2150745993087417, 0.9941519448889702, 2.321496642112907, 1.066970314676473, 1.3172473020697204, 0.36285940464447003, 0.7142528552792917, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.48062571432475487, 1.5236458388066787, 1.1679804816116286, 1.0833592876530485, 1.7447609663581112, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.6863390289133294, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.0252718826976903, 0.5615501145654513, 0.9702990000000004, 0.46409100377310025, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.3045131000000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9068,25.19914627075196
"[0.3037747424401434, 0.1552856147375188, 0.9173484326014962, 1.2150745993087417, 0.9941519448889702, 2.321496642112907, 1.066970314676473, 1.3172473020697204, 0.36285940464447003, 0.7142528552792917, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.48062571432475487, 1.5236458388066787, 1.1679804816116286, 1.0833592876530485, 1.5702848697223002, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.6863390289133294, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.0252718826976903, 0.5615501145654513, 0.9702990000000004, 0.5105001041504104, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.3045131000000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9124,35.71473670005798
"[0.3341522166841578, 0.1552856147375188, 0.9173484326014962, 1.2150745993087417, 0.9941519448889702, 2.321496642112907, 1.066970314676473, 1.3172473020697204, 0.36285940464447003, 0.7142528552792917, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.48062571432475487, 1.5236458388066787, 1.1679804816116286, 1.0833592876530485, 1.5702848697223002, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.6863390289133294, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.0252718826976903, 0.5615501145654513, 0.9702990000000004, 0.5105001041504104, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.3045131000000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9056,33.84205102920532
"[0.3341522166841578, 0.1552856147375188, 0.9173484326014962, 1.2150745993087417, 0.9941519448889702, 2.0893469779016165, 1.066970314676473, 1.4489720322766926, 0.36285940464447003, 0.785678140807221, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.48062571432475487, 1.5236458388066787, 1.2847785297727916, 1.1916952164183534, 1.5702848697223002, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.0252718826976903, 0.5615501145654513, 0.9702990000000004, 0.5105001041504104, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.3045131000000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9112,30.413318157196045
"[0.3341522166841578, 0.1708141762112707, 0.9173484326014962, 1.2150745993087417, 0.9941519448889702, 2.0893469779016165, 1.066970314676473, 1.4489720322766926, 0.3991453451089171, 0.785678140807221, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.1916952164183534, 1.5702848697223002, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 1.0252718826976903, 0.5615501145654513, 0.9702990000000004, 0.5105001041504104, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.1740617900000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9096,28.701270818710327
"[0.300736995015742, 0.1708141762112707, 0.9173484326014962, 1.2150745993087417, 0.9941519448889702, 2.0893469779016165, 1.1736673461441205, 1.593869235504362, 0.3991453451089171, 0.785678140807221, 0.8261686238355888, 0.5530550291791958, 0.9043820750088056, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.1916952164183534, 1.5702848697223002, 1.6847368837908958, 0.5003411520778172, 1.501100563457688, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.5105001041504104, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.1740617900000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9096,27.028504133224487
"[0.300736995015742, 0.1708141762112707, 0.9173484326014962, 1.0935671393778676, 0.9941519448889702, 2.0893469779016165, 1.1736673461441205, 1.593869235504362, 0.3991453451089171, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.1916952164183534, 1.5702848697223002, 1.6847368837908958, 0.5003411520778172, 1.6512106198034568, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.8558910449100005, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.5105001041504104, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.1740617900000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.908,28.041192770004272
"[0.27066329551416785, 0.1878955938323978, 0.9173484326014962, 1.2029238533156545, 1.0935671393778672, 2.0893469779016165, 1.1736673461441205, 1.593869235504362, 0.3991453451089171, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.1916952164183534, 1.4132563827500702, 1.6847368837908958, 0.5003411520778172, 1.8163316817838027, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.7703019404190005, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.5105001041504104, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.1740617900000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9128,36.32769751548767
"[0.27066329551416785, 0.169106034449158, 0.8256135893413467, 1.2029238533156545, 1.0935671393778672, 2.0893469779016165, 1.1736673461441205, 1.7532561590547984, 0.4390598796198088, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.1916952164183534, 1.4132563827500702, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.7703019404190005, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.5105001041504104, 0.7625989210148106, 1.1506979603790009, 0.7780827681000005, 1.1740617900000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9068,32.75574707984924
"[0.24359696596275107, 0.1521954310042422, 0.8256135893413467, 1.3232162386472202, 1.0935671393778672, 2.0893469779016165, 1.1736673461441205, 1.7532561590547984, 0.4390598796198088, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.1916952164183534, 1.4132563827500702, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.7703019404190005, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.4594500937353693, 0.7625989210148106, 1.0356281643411007, 0.7780827681000005, 1.1740617900000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9076,30.020205974578857
"[0.24359696596275107, 0.16741497410466644, 0.8256135893413467, 1.3232162386472202, 1.202923853315654, 2.0893469779016165, 1.1736673461441205, 1.7532561590547984, 0.4390598796198088, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.1916952164183534, 1.4132563827500702, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.7703019404190005, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.4594500937353693, 0.7625989210148106, 1.0356281643411007, 0.7780827681000005, 1.1740617900000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9064,27.55703330039978
"[0.21923726936647597, 0.16741497410466644, 0.9081749482754814, 1.3232162386472202, 1.202923853315654, 2.0893469779016165, 1.1736673461441205, 1.7532561590547984, 0.4390598796198088, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.1916952164183534, 1.4132563827500702, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.7703019404190005, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.4594500937353693, 0.7625989210148106, 1.0356281643411007, 0.7780827681000005, 1.1740617900000008, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9084,26.426470279693604
"[0.21923726936647597, 0.16741497410466644, 0.8173574534479333, 1.4555378625119424, 1.3232162386472197, 2.0893469779016165, 1.1736673461441205, 1.7532561590547984, 0.4390598796198088, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.1916952164183534, 1.4132563827500702, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.7703019404190005, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.4594500937353693, 0.7625989210148106, 1.0356281643411007, 0.7780827681000005, 1.0566556110000007, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9076,30.28219485282898
"[0.19731354242982838, 0.16741497410466644, 0.73562170810314, 1.6010916487631368, 1.3232162386472197, 2.0893469779016165, 1.1736673461441205, 1.7532561590547984, 0.4390598796198088, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.3108647380601888, 1.4132563827500702, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.7703019404190005, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.4594500937353693, 0.6863390289133295, 1.0356281643411007, 0.7780827681000005, 1.0566556110000007, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9076,36.300116300582886
"[0.17758218818684554, 0.1841564715151331, 0.73562170810314, 1.6010916487631368, 1.3232162386472197, 2.0893469779016165, 1.1736673461441205, 1.7532561590547984, 0.4390598796198088, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.3108647380601888, 1.4132563827500702, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.7703019404190005, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.4594500937353693, 0.6863390289133295, 1.0356281643411007, 0.7780827681000005, 1.0566556110000007, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9064,34.49053502082825
"[0.15982396936816098, 0.1841564715151331, 0.73562170810314, 1.6010916487631368, 1.3232162386472197, 2.0893469779016165, 1.1736673461441205, 1.9285817749602783, 0.4390598796198088, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.3108647380601888, 1.4132563827500702, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.7703019404190005, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.4594500937353693, 0.6863390289133295, 1.0356281643411007, 0.7780827681000005, 1.0566556110000007, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9092,29.85129857063293
"[0.1758063663049771, 0.1841564715151331, 0.662059537292826, 1.6010916487631368, 1.3232162386472197, 2.0893469779016165, 1.1736673461441205, 1.9285817749602783, 0.4390598796198088, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.3108647380601888, 1.4132563827500702, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.6932717463771004, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.4594500937353693, 0.6863390289133295, 1.0356281643411007, 0.7780827681000005, 1.0566556110000007, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9032,28.03215432167053
"[0.1758063663049771, 0.16574082436361978, 0.5958535835635433, 1.6010916487631368, 1.3232162386472197, 2.0893469779016165, 1.1736673461441205, 1.9285817749602783, 0.4390598796198088, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.3108647380601888, 1.4132563827500702, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.6932717463771004, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.4594500937353693, 0.6863390289133295, 1.0356281643411007, 0.7780827681000005, 1.0566556110000007, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9104,26.860386610031128
"[0.1933870029354748, 0.18231490679998177, 0.536268225207189, 1.6010916487631368, 1.1908946147824977, 2.0893469779016165, 1.1736673461441205, 1.9285817749602783, 0.39515389165782794, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.3108647380601888, 1.2719307444750632, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.7549729318046624, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.6932717463771004, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.4594500937353693, 0.6863390289133295, 1.0356281643411007, 0.7780827681000005, 1.0566556110000007, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9068,26.20507287979126
"[0.21272570322902232, 0.20054639747997996, 0.5898950477279079, 1.6010916487631368, 1.1908946147824977, 2.0893469779016165, 1.1736673461441205, 1.9285817749602783, 0.39515389165782794, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.3108647380601888, 1.2719307444750632, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.8304702249851287, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.6932717463771004, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.4594500937353693, 0.6863390289133295, 1.0356281643411007, 0.7002744912900005, 1.0566556110000007, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.906,31.755423307418823
"[0.21272570322902232, 0.20054639747997996, 0.5898950477279079, 1.4409824838868233, 1.0718051533042479, 2.2982816756917783, 1.1736673461441205, 1.9285817749602783, 0.39515389165782794, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.3108647380601888, 1.2719307444750632, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.8304702249851287, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.6932717463771004, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.4594500937353693, 0.6863390289133295, 1.0356281643411007, 0.7002744912900005, 1.0566556110000007, 0.6239445717393904, 0.8820900000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9056,36.87985396385193
"[0.21272570322902232, 0.18049175773198198, 0.5309055429551172, 1.4409824838868233, 1.0718051533042479, 2.2982816756917783, 1.1736673461441205, 1.9285817749602783, 0.39515389165782794, 0.785678140807221, 0.74355176145203, 0.5530550291791958, 0.8139438675079251, 0.33996962383804097, 0.48062571432475487, 1.6760104226873467, 1.2847785297727916, 1.3108647380601888, 1.2719307444750632, 1.6847368837908958, 0.5003411520778172, 1.9979648499621832, 0.8304702249851287, 0.7625989210148107, 0.9414801494010006, 1.1053558694552068, 1.3923445320585917, 0.6932717463771004, 0.9227446944279213, 0.5615501145654513, 0.9702990000000004, 0.4594500937353693, 0.6863390289133295, 1.0356281643411007, 0.7002744912900005, 1.0566556110000007, 0.6239445717393904, 0.9702990000000002, 0.7625989210148106, 0.9509900499000005, 0.7217100000000002, 0.6430436100000003]",0.9104,32.75442552566528
